   		    0	    1	    2	    3	    4	    5	    6	    7	    8	    9	   10	   11	   12	   13	   14	   15	   16	   17	   18	   19	   20	   21	   22	   23	   24	   25	   26	   27	   28	   29	   30	   31	   32	   33	   34	   35	   36	   37	   38	   39	   40	   41	   42	   43	   44	   45	   46	   47	   48	   49	   50	   51	   52	   53	   54	   55	   56	   57	   58	   59	   60	   61	   62	   63	   64	   65	   66	   67	   68	   69	   70	   71	   72	   73	   74	   75	   76	   77	   78	   79	   80	   81	   82	   83	   84	   85	   86	   87	   88	   89	   90	   91	   92	   93	   94	   95	   96	   97	   98	   99	
 89		28672	20674	11317	26161	15246	40603	 5355	26181	13433	 6858	39105	     	 3038	11747	 5178	     	 3740	     	 8764	     	23279	53394	49535	     	 2553	56105	58798	10491	37185	23306	49356	46012	     	30486	     	54943	22619	10941	45010	 6747	50315	29905	54515	45685	55025	18026	28387	25801	     	25116	30585	37857	43779	42300	 1436	 4572	34631	33907	     	15306	27818	 5815	38219	48992	40417	21963	     	 1735	 2797	11781	28772	23807	35777	     	47037	16874	     	30506	46946	59576	22089	30560	36284	12135	27936	39887	 5038	 7997	46097	13920	22021	59704	11293	41608	23121	47264	45491	     	 9256	35373	
 90		10816	28067	     	30463	35962	14824	52332	30637	25741	27446	42945	10205	42303	10542	47953	15521	     	     	     	55709	     	54619	     	     	49756	42625	55547	48089	     	 8139	10458	34127	30861	59345	35266	49226	16419	28975	42622	13892	59495	16123	10799	  337	 5043	27958	31901	17529	14484	30445	 3798	 5713	     	     	18238	49296	33074	     	58255	     	43825	31280	16752	23336	31524	13192	37833	17930	55725	13476	53530	34069	56177	     	 5368	     	53705	49802	13324	54501	13126	     	17174	57893	36955	13057	51022	58678	22080	54255	 6861	     	46283	55036	26207	31602	37858	     	19175	     	
 91		30891	     	49577	 3393	45249	36087	50947	47471	23954	42653	50581	11593	     	 5889	     	46580	49760	28810	59995	48612	56034	20424	 6181	     	38196	11783	56248	52732	35870	 2617	33979	58174	 8159	27864	  398	12051	 5325	     	11702	 1109	39060	49328	 3298	44447	17073	45428	 3240	32273	36600	48921	28132	47725	47417	34056	57416	     	 9882	19591	 7720	26135	27594	     	     	31722	28769	     	16101	  541	     	15383	 1306	15917	 6325	24576	 2340	 3191	 4970	49028	 6467	58915	     	14076	 3301	58796	29609	41780	30577	38574	29468	34282	28515	34518	27906	     	31286	     	26490	51226	14185	46149	
 92		     	     	25884	33844	27396	29100	39463	40241	     	49596	47152	55408	54617	     	     	15367	58821	 9183	 2967	37925	48489	37611	 1421	     	30828	     	47897	23318	40547	 6841	40389	 2893	53081	49885	17695	14877	36487	     	     	 2198	22436	     	     	 5298	32495	14619	53448	22949	     	28913	58999	11796	     	24848	39587	26206	54193	49167	57043	14806	58102	58249	25086	     	29072	51196	12104	21093	13848	     	14655	 3532	28617	 1244	43379	46619	49394	27966	12127	31302	54485	21636	22638	44603	17160	20249	16708	34767	     	32593	     	53509	28336	14309	15438	58009	     	     	     	13975	
 93		27521	49435	     	     	42496	     	37912	     	 4361	44841	43112	     	58179	22727	19540	 5330	     	22761	34869	14846	59956	56035	     	43510	31666	34818	14716	13424	56056	21774	     	37870	 8844	51006	     	27955	 2377	53287	47649	     	53700	 7631	 7282	16293	47609	40200	     	     	45533	17468	14238	39003	 3817	51602	 6822	48522	51419	 8998	 1586	53191	41652	     	55255	52423	14815	39755	27112	21722	18442	14122	41879	28008	30927	20013	 7594	26803	     	29812	41196	     	 7654	35909	56416	28441	51743	32978	26372	41792	55229	49845	 8107	42076	53090	41074	58689	     	42226	     	34508	45968	
 94		 2172	39661	57345	     	11666	12403	32137	58417	32047	11030	51137	21594	28723	19407	31873	16386	55380	31679	35578	53380	32288	 6755	     	55324	     	12812	29320	59718	49619	47305	56705	 4256	42567	50516	59566	48564	55023	  969	56883	19471	14659	34584	58782	30129	50359	15825	28452	 7867	 8928	50077	     	33730	     	     	54088	     	20270	     	     	45850	     	57506	37531	45127	39162	     	19762	     	     	24119	25308	28184	     	38320	19402	11755	53564	34391	11351	13514	30930	56965	25064	41260	     	35952	     	24168	52367	     	     	     	36226	34405	29391	47866	 8519	48137	55909	 2925	
 95		34753	32786	25499	46470	29696	     	39316	31086	21615	 9319	42820	45950	44971	44781	11742	13147	49415	58319	19165	56521	26144	     	     	     	58082	59056	13223	10686	     	46991	     	12623	31234	14113	 4670	13549	49454	29026	57895	48442	 3095	30220	57730	41267	32632	     	 8918	35526	     	     	37541	15588	47966	58592	25423	46705	52415	     	10737	14573	34244	24502	31132	 5572	     	32419	10611	     	 8547	32278	     	     	28621	27281	     	 6652	     	43968	15168	     	59925	30215	22936	30516	35306	33433	30055	12680	46074	 8133	16459	48377	24720	18920	46058	23845	16090	31078	58328	36502	
 96		 2589	56002	17939	12342	44766	13553	 3013	23132	20993	54336	14052	34073	     	  738	26921	 9540	     	13517	23199	22626	42346	47782	20128	 4661	53994	41514	32931	 2324	59151	 4468	 7146	     	 5471	  942	     	 2832	57500	     	32706	     	     	15262	     	20144	30752	     	     	15673	     	21898	27183	     	13932	44913	42837	13579	57069	57197	58276	 3748	 3036	 1464	     	37008	     	47709	35455	     	22003	53719	17001	15629	30939	30489	44678	35201	 7645	22724	29802	30470	16048	 4446	 9308	     	     	     	53756	59215	 1136	26638	 6549	14451	17558	29431	45780	     	13461	12871	19853	     	
 97		51000	     	     	     	13891	50859	30157	36777	     	38274	31313	     	21088	48978	49107	21906	27772	21923	50517	29457	35921	35275	56341	 7689	52407	12520	15919	48574	40499	28085	46982	31369	42036	43971	57452	36137	16147	 4340	29852	 8428	41523	     	28395	35283	22957	37850	38291	 8430	43647	54644	37707	52292	44111	28172	     	     	25529	41957	50925	27361	 2659	 8312	19896	44461	37383	 7866	53797	25511	     	17907	39825	28520	29887	22525	18249	42796	18289	24954	37374	     	24592	58437	46756	53657	     	54667	14582	50652	20957	 4938	48193	14878	     	50112	44123	55849	31818	10570	24222	20944	
 98		14861	 8931	     	20245	51723	     	53691	 4215	56714	39777	32295	 9036	18227	 5384	34729	 8311	     	52141	53789	14724	32455	     	57850	27701	17000	 3098	18246	     	49807	31021	59963	     	20056	     	56930	25440	33850	 1441	49090	31774	28203	58460	40142	10258	 9630	22026	41939	     	28876	36969	32664	 9093	23659	49568	25241	     	     	43924	23883	23562	26811	54405	30478	46606	36862	42110	 8077	33803	18118	     	 7503	59615	57897	49956	27854	22148	40698	     	     	13910	 7824	54145	   10	     	16108	38915	41656	     	 3656	12457	36331	43615	21442	17411	26522	46375	32805	 5461	     	32193	
 99		39411	42482	38140	     	44430	 7323	     	57055	 7275	46330	     	43205	51806	17540	 1580	 4365	49745	21587	48169	     	11936	16961	58240	22764	52402	     	 3868	17155	34542	23392	     	16524	26087	     	     	 7875	22971	11068	56063	 7284	42693	15326	10978	32671	30477	41019	48459	15381	26113	43181	16309	57420	12133	 6141	13319	42236	51776	52326	     	     	46697	 1704	12497	53496	15182	     	14928	32103	22473	     	     	13618	16416	28566	31400	54432	51428	     	19786	20073	40580	33438	     	33127	53332	     	24806	53539	     	51657	44876	 8557	54892	10243	     	 3826	29921	38944	57493	22722	
