   		    0	    1	    2	    3	    4	    5	    6	    7	    8	    9	   10	   11	   12	   13	   14	   15	   16	   17	   18	   19	   20	   21	   22	   23	   24	   25	   26	   27	   28	   29	   30	   31	   32	   33	   34	   35	   36	   37	   38	   39	   40	   41	   42	   43	   44	   45	   46	   47	   48	   49	   50	   51	   52	   53	   54	   55	   56	   57	   58	   59	   60	   61	   62	   63	   64	   65	   66	   67	   68	   69	   70	   71	   72	   73	   74	   75	   76	   77	   78	   79	   80	   81	   82	   83	   84	   85	   86	   87	   88	   89	   90	   91	   92	   93	   94	   95	   96	   97	   98	   99	
 89		20637	     	31741	22408	16434	31657	12684	45272	48172	22493	     	13885	46339	     	     	 3966	22457	 3644	57538	34242	     	19855	48728	 5364	38753	25356	30860	11413	54149	34380	55637	29180	48896	 8635	 3521	30982	  958	     	54006	     	49486	     	50386	53097	19440	39815	11069	  215	     	22780	10339	     	     	 2887	 9050	     	38444	16100	52665	50793	42714	     	12927	     	40385	 7863	43005	     	     	28561	     	52934	54860	12707	21178	     	 8243	     	11600	47506	54665	43893	48520	52920	13355	24422	51065	32110	48674	49572	29042	     	32097	25122	10568	22931	21676	 4095	 4721	20617	
 90		52886	54631	     	23381	44499	     	29242	30087	26978	33337	     	53299	 9148	35333	12118	54203	16795	     	 2772	24966	51239	40979	26610	44710	37574	40263	17039	     	49222	59714	 6704	25542	45108	41383	 7760	48997	40899	37616	  851	36651	 6947	41781	27665	46480	18799	25287	 4516	33152	47217	36969	20196	  793	     	56727	     	     	 8553	36280	58291	     	50062	     	10997	 3275	24023	16435	 4261	54965	50886	13500	45620	 9398	38540	45278	36608	57189	 5413	28900	43383	31296	53200	56824	54760	10682	17730	     	34529	23736	17559	 5658	53428	41945	43395	18144	54422	53338	     	 9166	23083	     	
 91		 5402	35124	35701	22748	19069	41759	35622	 7598	58277	59577	22294	     	29458	16792	27769	     	 8144	     	     	45172	     	46622	24442	15366	19917	     	34641	13932	49095	21896	17003	19316	  239	18809	     	35849	58094	  181	 8973	32982	     	30910	     	49553	     	27199	12993	26254	32970	25047	 5568	47666	     	 5621	12626	20861	51558	45658	 2935	22635	11562	35068	29630	     	33632	 4185	16554	 1073	     	28625	     	     	34329	 2543	52868	 9758	21506	19265	     	52633	35152	     	52683	46853	48495	30413	58925	 9083	16089	22361	45833	52514	41384	     	46284	16768	55159	57551	56698	42222	
 92		44333	12058	46895	54755	48598	25084	     	54845	     	38873	     	18038	57847	58397	51548	49702	49703	20417	45088	44931	43103	30967	32821	 3259	 1070	27319	 8530	56744	42024	10822	39865	     	     	     	21746	42669	 9389	58759	     	     	54177	35943	27954	34521	27211	48811	39086	53928	 3360	40940	21437	11031	27741	     	28347	27636	18152	37076	48821	28757	30837	44953	54095	40744	 4799	     	54542	52704	 3754	34074	29722	50287	     	     	28152	45983	46832	12532	     	18977	25669	49917	50672	31339	30880	17245	10457	     	19472	21098	41821	34681	 2909	56570	56799	30950	15553	57096	19193	21265	
 93		41509	16611	     	     	 7137	     	52801	50322	45064	38248	     	52198	34763	33078	     	     	37224	28667	42239	 2163	12430	     	48989	     	55930	46180	10301	21069	  456	42728	40993	46112	 7031	25572	13964	     	23065	22104	33234	 1865	 5532	19468	57087	24675	 7816	45921	     	 1013	38712	48385	 1450	15398	29664	46929	 8345	10558	48961	55811	     	29212	 5079	33855	32984	50378	52814	17834	38585	38816	20564	33445	 3223	     	50862	50879	 8907	35604	     	43174	     	41426	     	14361	40817	44013	     	55454	10838	25361	38259	56641	 9535	51529	11880	 4276	 1722	     	     	27556	 7881	32018	
 94		 4177	45403	12916	43808	     	33711	31633	     	16058	15461	28880	36598	35748	34836	56602	18930	52378	42654	     	     	53814	44633	 8060	 1615	 1962	53530	     	57790	59075	39156	21003	 3120	13362	13146	 6308	16798	47245	 2910	15824	54918	 2822	50093	49094	 9470	17178	     	56519	16862	37441	     	57969	31617	32883	     	44991	 3387	12511	57368	10773	27066	23919	15734	17902	29223	16820	 2138	56079	36993	10898	27114	     	 2383	34007	35235	11134	47792	52365	13640	35323	44956	59853	16800	57121	12756	     	53953	     	     	21563	28424	 9810	51186	51921	18844	     	 9311	12320	  489	 1643	     	
 95		58420	12515	     	26810	50863	56622	47207	19557	  391	25849	42664	20070	31220	54765	40470	32123	 5537	41867	 5958	10291	18067	30433	19284	37544	21047	 8479	     	32057	23618	     	34605	42857	 1920	     	24120	42329	     	30758	     	28954	 2406	     	 6070	     	34725	37946	     	39584	 6817	 4285	30558	 5820	29310	45105	46461	     	59740	14221	 4764	49643	 6764	18306	53114	 6852	18289	     	12303	58372	49726	54841	28704	26085	51916	41742	49884	45523	46415	     	38101	28758	12098	58685	51648	28955	55451	16224	16659	56567	44632	     	45420	47037	53181	 8780	19181	27548	 4360	54926	46680	27079	
 96		     	11149	29152	 5649	     	11344	44297	     	51157	35154	26115	     	49381	37926	33188	37955	17388	55565	     	34814	 8000	17473	25720	49065	57848	     	     	     	26081	28461	20031	40387	     	10300	29164	16297	32041	18472	 6623	46253	 1445	     	17683	19970	20591	41718	43588	36829	30970	 9895	19752	54286	55996	 2565	28085	26296	33880	     	57482	31203	26318	 6823	50426	42283	52848	31050	     	 7643	39376	36617	 2313	47416	19737	58544	32977	47613	50625	58688	     	56854	13567	18571	21400	51585	34389	 7846	37415	 8114	10557	23189	36101	34546	48361	44175	 8606	53178	  993	46437	25299	59354	
 97		11707	55615	21701	34816	14467	 6743	32378	12083	     	17954	53333	 3653	48103	     	     	16041	52144	15188	     	32446	     	44245	16449	 1276	33473	43329	34013	18658	17512	37914	 7721	57054	     	19861	25754	33648	44618	35710	22431	     	32140	20422	47017	38324	 5755	19673	44100	36581	15151	     	     	55776	35756	54100	 7431	25781	48665	     	10113	     	     	18396	     	22485	 5519	     	10396	     	55571	 8742	 8519	23606	41334	55694	 2047	21299	21198	52421	35155	45007	27426	     	45045	49494	30612	34002	10965	42128	 6768	 3474	49539	43042	     	49524	55886	38859	16595	 1905	     	     	
 98		 2049	22745	19906	23041	     	     	     	     	20487	     	26005	19891	 6154	  909	10778	56496	43608	 4889	33551	     	     	59245	17995	14521	49976	 2399	14957	43612	16197	46089	14211	     	 6223	10548	44455	42748	20369	36102	 9149	 8877	52106	     	48029	     	12163	31669	     	50353	40404	54634	56327	     	     	39889	57171	14102	 6393	 1099	     	     	 6226	15608	13100	50001	47066	34782	13615	15005	13365	     	59294	17061	20675	49587	33336	 8352	44824	54580	11996	42307	43366	54674	     	 9194	     	     	48467	     	 4728	34364	45774	     	58191	 1315	41674	24826	45870	52888	     	25032	
 99		     	     	41348	50460	10151	41495	  683	 7162	45299	19113	33891	42817	 6297	12462	  324	 8455	49720	44832	11580	56904	 3362	52948	29122	     	22670	14008	 5186	 6216	50435	23995	57073	 5839	28744	     	53513	     	 3425	56760	     	37515	 5614	58673	     	17252	15205	45896	56014	49171	     	25818	32421	10980	     	44073	17990	     	     	39453	16377	24837	     	36238	42663	     	37882	     	45503	52203	42749	25503	     	     	10783	29097	26598	22225	16858	45368	 7980	29056	42668	     	     	49328	14762	     	15014	     	     	     	21356	30677	     	49023	33007	 1098	14570	11376	53454	53278	
