   		    0	    1	    2	    3	    4	    5	    6	    7	    8	    9	   10	   11	   12	   13	   14	   15	   16	   17	   18	   19	   20	   21	   22	   23	   24	   25	   26	   27	   28	   29	   30	   31	   32	   33	   34	   35	   36	   37	   38	   39	   40	   41	   42	   43	   44	   45	   46	   47	   48	   49	   50	   51	   52	   53	   54	   55	   56	   57	   58	   59	   60	   61	   62	   63	   64	   65	   66	   67	   68	   69	   70	   71	   72	   73	   74	   75	   76	   77	   78	   79	   80	   81	   82	   83	   84	   85	   86	   87	   88	   89	   90	   91	   92	   93	   94	   95	   96	   97	   98	   99	
 89		     	20674	     	26161	     	40603	 5355	26181	13433	 6858	39105	27779	 3038	11747	 5178	12571	     	36807	 8764	36221	23279	53394	49535	25055	 2553	56105	58798	10491	37185	23306	49356	46012	39651	     	24572	54943	22619	10941	45010	 6747	50315	29905	54515	45685	55025	18026	28387	25801	20656	25116	30585	37857	43779	42300	 1436	 4572	34631	33907	27098	     	27818	 5815	38219	48992	40417	21963	43103	 1735	     	11781	28772	23807	35777	31580	47037	16874	21125	30506	46946	59576	22089	30560	36284	12135	     	39887	 5038	 7997	46097	13920	22021	59704	11293	41608	23121	47264	45491	 8692	 9256	35373	
 90		     	28067	26962	     	35962	     	52332	30637	25741	27446	42945	10205	42303	10542	47953	15521	38311	26501	23512	55709	20132	54619	31353	59510	49756	42625	55547	48089	56091	 8139	     	34127	30861	59345	35266	     	16419	28975	     	     	59495	16123	10799	  337	 5043	27958	31901	17529	     	30445	 3798	 5713	29526	17217	18238	49296	33074	23516	58255	     	     	31280	16752	23336	31524	13192	37833	17930	55725	13476	     	     	56177	17831	 5368	36088	53705	49802	13324	54501	13126	  659	17174	57893	36955	13057	51022	     	22080	54255	 6861	48545	46283	55036	26207	31602	37858	33479	19175	54642	
 91		30891	32797	     	     	45249	36087	50947	     	23954	42653	     	11593	43375	 5889	     	46580	49760	28810	59995	48612	56034	20424	 6181	40902	38196	11783	56248	     	35870	 2617	33979	58174	 8159	27864	  398	12051	 5325	44181	11702	 1109	39060	     	 3298	44447	17073	     	 3240	32273	36600	48921	28132	47725	     	34056	57416	48002	 9882	     	 7720	26135	     	     	53015	     	28769	 3928	16101	     	28208	     	 1306	15917	 6325	24576	 2340	 3191	 4970	     	 6467	58915	13303	     	 3301	58796	29609	41780	     	38574	29468	     	28515	34518	     	     	31286	52038	     	51226	14185	46149	
 92		44416	38588	25884	33844	27396	29100	39463	40241	     	49596	47152	55408	54617	42517	18674	15367	58821	 9183	 2967	37925	48489	37611	 1421	10726	30828	57962	47897	23318	40547	 6841	40389	 2893	53081	49885	17695	14877	     	     	52951	     	22436	 4205	57362	 5298	32495	14619	53448	22949	26589	28913	58999	11796	33651	24848	39587	26206	54193	49167	57043	     	58102	58249	25086	51282	29072	     	12104	21093	13848	     	14655	     	28617	 1244	43379	46619	49394	27966	12127	31302	54485	21636	22638	44603	17160	20249	16708	34767	10993	32593	     	53509	28336	14309	15438	58009	18031	27414	30667	13975	
 93		27521	49435	24921	13396	42496	37972	37912	     	 4361	     	     	14161	58179	22727	19540	 5330	35498	22761	34869	14846	59956	56035	     	43510	31666	34818	14716	13424	56056	21774	18350	     	     	51006	 3822	27955	     	53287	47649	50313	53700	 7631	 7282	16293	47609	40200	43200	17909	45533	17468	14238	39003	 3817	51602	     	48522	51419	 8998	 1586	53191	41652	     	55255	52423	14815	     	     	21722	18442	14122	41879	28008	30927	20013	     	26803	     	29812	41196	53104	 7654	     	56416	28441	51743	32978	26372	41792	55229	49845	 8107	42076	53090	41074	58689	 4631	42226	23373	34508	45968	
 94		 2172	39661	57345	47457	11666	12403	     	58417	32047	11030	51137	21594	28723	19407	31873	16386	55380	31679	35578	53380	32288	     	25435	55324	45799	12812	29320	59718	49619	     	     	     	42567	50516	59566	48564	55023	  969	56883	19471	14659	34584	58782	30129	50359	15825	28452	 7867	 8928	50077	 8537	33730	56566	53548	54088	29051	20270	17797	17525	     	37207	57506	37531	45127	39162	42127	19762	45523	51953	24119	25308	28184	15285	38320	19402	11755	53564	34391	11351	13514	30930	56965	25064	     	 5181	35952	32889	     	52367	12818	25424	21111	36226	34405	     	     	 8519	48137	55909	     	
 95		34753	32786	     	46470	29696	     	39316	31086	21615	 9319	42820	45950	44971	     	     	13147	49415	58319	19165	56521	     	46576	46592	18332	58082	59056	13223	10686	     	46991	     	     	31234	14113	 4670	13549	49454	29026	     	48442	 3095	30220	57730	41267	32632	 9096	 8918	35526	10713	22520	37541	15588	47966	58592	25423	46705	52415	     	     	14573	34244	24502	31132	 5572	45740	     	     	     	 8547	32278	11456	37783	28621	     	42673	 6652	38931	43968	15168	32232	59925	30215	22936	30516	     	33433	30055	12680	     	     	16459	     	24720	18920	46058	23845	16090	31078	58328	36502	
 96		 2589	56002	17939	12342	44766	13553	 3013	23132	20993	54336	14052	34073	 3669	  738	26921	 9540	58638	13517	23199	     	     	47782	20128	     	53994	41514	32931	 2324	     	 4468	 7146	40008	 5471	     	     	 2832	57500	 7370	32706	26824	53248	15262	43844	20144	30752	33100	29878	15673	24157	21898	     	36508	13932	44913	     	13579	57069	57197	58276	 3748	 3036	 1464	38090	37008	17709	47709	35455	25173	     	53719	17001	15629	30939	30489	44678	35201	 7645	22724	29802	30470	16048	 4446	 9308	     	46577	     	53756	59215	 1136	26638	     	14451	     	29431	45780	54636	13461	12871	19853	15296	
 97		51000	 5473	27472	48594	     	     	30157	     	55783	     	31313	46718	21088	48978	49107	21906	27772	21923	     	29457	35921	     	56341	     	52407	12520	15919	48574	40499	28085	46982	31369	42036	43971	57452	36137	16147	 4340	29852	 8428	41523	     	28395	35283	22957	37850	38291	 8430	43647	54644	37707	52292	     	28172	11797	20508	25529	     	50925	27361	 2659	     	19896	44461	37383	 7866	     	25511	     	17907	39825	     	29887	22525	18249	42796	18289	24954	37374	 9479	24592	     	46756	53657	 2986	54667	14582	50652	20957	 4938	     	14878	25235	50112	     	55849	     	10570	24222	     	
 98		14861	 8931	41542	20245	51723	     	53691	 4215	56714	39777	32295	 9036	18227	 5384	34729	 8311	45111	52141	53789	14724	32455	 3157	57850	27701	17000	 3098	18246	 3756	49807	31021	59963	     	     	46076	     	25440	33850	 1441	     	31774	     	58460	40142	10258	 9630	     	     	42759	28876	     	32664	     	23659	49568	25241	24937	56403	     	23883	23562	26811	54405	30478	     	36862	42110	 8077	33803	18118	31793	 7503	59615	57897	49956	27854	22148	40698	36486	 5180	13910	 7824	     	   10	19020	16108	     	41656	16804	 3656	12457	36331	43615	21442	17411	26522	46375	32805	 5461	 3317	32193	
 99		39411	42482	38140	     	44430	 7323	     	57055	 7275	46330	34538	     	51806	17540	 1580	 4365	49745	21587	48169	     	11936	16961	58240	22764	52402	29550	 3868	     	     	23392	34887	16524	26087	14733	 5941	 7875	22971	11068	     	 7284	42693	15326	10978	32671	30477	41019	     	15381	26113	43181	     	57420	12133	 6141	     	42236	     	52326	29432	22913	     	 1704	12497	53496	15182	54113	14928	32103	22473	 1604	11365	13618	16416	28566	31400	54432	51428	46109	19786	20073	40580	33438	51802	     	53332	52215	24806	53539	 9717	     	44876	 8557	54892	10243	 2653	 3826	29921	38944	     	22722	
