   		    0	    1	    2	    3	    4	    5	    6	    7	    8	    9	   10	   11	   12	   13	   14	   15	   16	   17	   18	   19	   20	   21	   22	   23	   24	   25	   26	   27	   28	   29	   30	   31	   32	   33	   34	   35	   36	   37	   38	   39	   40	   41	   42	   43	   44	   45	   46	   47	   48	   49	   50	   51	   52	   53	   54	   55	   56	   57	   58	   59	   60	   61	   62	   63	   64	   65	   66	   67	   68	   69	   70	   71	   72	   73	   74	   75	   76	   77	   78	   79	   80	   81	   82	   83	   84	   85	   86	   87	   88	   89	   90	   91	   92	   93	   94	   95	   96	   97	   98	   99	
 89		51497	15492	 4069	24103	54517	48354	23444	30413	29293	 9633	     	33201	15396	27353	43235	50121	54943	45447	12331	13811	18947	43404	 9560	40443	 5381	55402	  704	12852	     	27849	36486	20800	55010	  243	23018	     	56106	51178	22362	48731	28728	22930	44286	20298	     	20460	25099	21120	49720	10075	20299	30118	27890	51570	24481	  828	49670	 1578	51852	29974	19435	     	     	     	21040	 4249	     	26957	34327	27152	21301	18774	     	49749	 1694	21228	37471	25959	10171	     	27591	46602	28138	 5312	34264	54712	     	27081	29294	22100	41588	12634	 1815	25628	20856	48296	17000	     	     	     	
 90		14337	21973	36404	29519	57111	32618	36526	23626	27784	45895	33105	     	28181	46931	33803	 9582	     	37654	13025	16222	37461	22114	31774	12443	 6908	17493	55457	 5494	52185	36344	17399	 2013	29063	16624	59628	     	     	57887	58124	52003	34940	48405	58088	14312	31607	35677	     	  252	42243	43412	     	39207	     	29502	26070	40556	24406	12175	53605	42418	 9815	35834	     	37689	 8121	     	19135	 6779	40272	47094	22334	     	23177	     	19115	 5001	24560	52853	 7478	47352	 5788	34101	 9962	19556	22078	59402	52384	54231	10840	 3357	38698	38288	18303	13939	22310	 1388	27202	     	29227	58511	
 91		  476	15040	45816	49243	 2771	37422	     	13931	39248	 3073	32924	34099	10800	     	56206	29373	38337	25782	19107	 1690	46343	21673	56404	  362	     	27691	11989	37120	 8166	33184	52018	11703	     	59313	 7080	50536	18744	     	47901	 7676	55801	47404	31629	32571	55968	     	50011	58902	29898	42099	51643	21583	     	     	13383	54744	57980	     	35450	23442	46302	54073	 9005	54627	27868	     	43153	 9144	22203	19227	26700	33047	53215	22391	46565	     	52555	35510	33439	47991	37705	 1354	51318	44078	     	52281	27212	     	21053	  487	34262	23509	48020	58066	11663	46671	30544	57670	38278	43277	
 92		33160	     	     	39887	31981	42325	35969	16920	53101	23161	27989	 8409	 5902	42586	46764	 7988	33670	19891	 2823	26265	 8624	41529	19127	 9025	51934	57588	19553	57620	49408	 4596	23147	 8753	40742	53415	33598	     	55200	 8089	26287	55800	16963	34091	55520	13347	18527	     	30082	41431	26888	30533	47499	47880	 8905	27054	 9647	42984	52668	 9365	16015	     	12151	37113	36236	32584	15138	20291	44775	36638	27248	13243	39311	21694	16275	 9315	 6569	12550	17707	 3667	     	58141	15234	     	  274	49009	11645	     	 5047	     	16804	 6058	23315	11256	16109	16995	 6566	 4743	14498	35075	     	     	
 93		58670	29782	32541	31818	37391	 9425	32997	25467	     	21364	26827	56268	25057	55137	57456	52149	39540	53499	47235	59576	55531	53461	     	     	40619	49315	 7057	     	43311	48059	38264	48601	     	52701	30757	31729	39585	11165	28490	17653	12315	23489	24724	17638	10886	13406	20262	24827	     	10712	36860	52258	     	32873	44153	56224	     	16627	 6609	 4717	 4696	 6921	14919	22880	34441	12577	     	33937	38954	49985	34108	 3086	 4569	     	36131	     	22433	18288	45056	37437	14062	41034	     	43610	47897	36157	     	     	56352	     	42735	     	32298	     	39726	21052	54805	59370	     	37473	
 94		39787	 7819	41838	     	27432	53880	38281	42546	 1820	46800	10314	19430	59969	48469	18972	32590	29765	     	25042	24578	11728	36605	     	     	     	30469	42177	 4521	48304	23965	16965	40003	49581	40375	56388	44707	46163	     	31545	25752	21654	27014	31216	21261	 2130	43272	57509	     	26252	     	58166	31695	46643	24424	17195	 5106	28024	54957	42311	 7095	16315	31260	23338	22674	     	38295	  427	20173	40794	52839	31069	24774	13627	54227	32229	46413	     	     	     	     	14407	14845	 9968	58515	     	13723	11655	 9954	 5197	 1974	11508	     	24594	48481	36377	     	 4109	12959	50404	 8973	
 95		15478	27949	22645	 7528	28905	30334	 7076	55203	53421	     	     	     	     	15720	     	 4225	15531	     	53928	     	59594	38825	     	14829	50826	 7941	13369	52535	23230	     	18534	24478	 1039	15700	     	26551	27583	31558	11970	     	 3678	15004	 6448	30832	34028	47548	     	     	37126	 6719	31023	 5289	     	32194	40710	11623	46159	42500	45551	30057	31748	57958	48540	36714	16938	35840	 5403	11336	 1998	16433	26762	     	     	 6768	28190	     	23235	26765	 7738	58998	50640	     	     	14623	33793	15600	 8977	20377	14249	27563	10846	     	40381	10692	 1003	51435	33845	     	20510	 9938	
 96		44445	     	18168	 6978	     	33933	17779	 8071	     	21844	     	39388	 9632	  798	52974	 3844	  569	     	 8050	15169	     	16362	     	55955	50477	21092	42597	     	49414	     	     	  885	 5265	40223	16300	59357	37986	     	     	39528	31077	     	13849	12342	     	59900	47860	     	49023	54043	 4819	51230	10884	30083	12488	17914	27704	 5196	50482	44640	40953	40498	40749	57539	 4275	54199	59797	 9147	56378	57420	 1859	18472	 3872	56141	42533	20463	30977	13988	11762	45294	34456	55991	     	54754	 2978	 4123	33715	23913	25303	12142	 8696	15552	44823	16662	56906	     	 3792	     	     	27079	
 97		47204	11350	29162	     	 1945	     	36431	30566	28076	44171	     	56498	46483	34541	30438	39060	44503	31599	51611	 6672	57338	48973	56993	     	28026	     	46247	17768	11198	19141	52202	44148	17368	     	51693	19458	19728	     	12146	26948	44214	 6009	27573	41020	54247	31490	58501	 5567	     	57502	15921	     	56180	23984	12948	36497	43190	32154	34398	27509	 3339	33996	35912	23684	40165	52105	41614	45014	 1766	54327	24179	34952	51954	21867	     	43489	22708	     	  851	58585	42666	     	 5557	53857	55790	 1871	14636	47625	53788	13068	44031	46648	13285	     	 1233	15340	21793	     	43410	42460	
 98		     	32145	20963	23692	29339	22369	16657	     	36024	     	     	42699	24788	17601	16210	     	52405	58205	 4137	36499	27411	16392	11233	45998	19763	  238	40206	42365	41257	42182	22353	24392	18019	 6826	 7739	     	 6411	51055	25916	30587	13707	55680	     	     	     	33002	26393	53697	12814	57015	     	11007	  353	12280	48470	35552	25372	     	19491	17964	23248	44054	12539	37059	49648	40324	53298	  472	37244	42628	 7359	10306	 1165	25601	47322	22724	47896	24955	 5253	21121	38334	     	 5363	28405	29480	41183	36907	20551	     	26528	     	     	32210	49449	     	27071	55142	     	     	52049	
 99		10563	53425	     	  859	15839	12075	41014	     	     	10090	36485	47159	18864	53606	     	     	 3827	11864	57616	37811	42112	40198	16697	21711	21843	33382	47359	14855	     	 3693	     	44133	39793	 9813	11545	37670	28161	15328	42139	 4391	46955	 9575	41139	30085	47776	52714	     	 7240	     	     	 8729	42463	56116	14387	     	56438	 3883	11571	29573	 2912	45261	     	26402	19741	 3269	36798	     	18440	45173	21039	55117	29408	13699	46184	     	15404	55211	36555	     	     	23827	24013	34214	56835	16036	31539	48456	13688	41394	40960	52299	51180	55347	40613	16828	25034	  321	43552	 3848	 5657	
